date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2013-09-01 17:30:00.915,3279,1640.25,1642.0,1639.0,1640.25,14589,8213,3278,23930577.5
2013-09-01 18:00:00.938,4564,1640.25,1642.0,1640.0,1641.5,5203,2975,1285,8540704.25
2013-09-01 18:31:13.273,5159,1641.5,1641.75,1640.5,1640.75,2305,986,595,3782710.5
2013-09-01 19:00:00.798,5647,1640.75,1641.25,1640.0,1640.25,1390,695,488,2280253.0
2013-09-01 19:30:00.204,7103,1640.25,1642.0,1639.75,1641.75,4318,2352,1456,7086592.0
2013-09-01 20:00:00.482,8692,1641.75,1643.5,1641.5,1642.5,6387,3937,1589,10490253.0
2013-09-01 20:30:02.462,9656,1642.5,1642.75,1641.75,1642.25,3299,1497,964,5417534.75
2013-09-01 21:00:05.231,10353,1642.25,1642.75,1642.0,1642.5,2180,686,697,3580492.0
2013-09-01 21:30:06.351,11020,1642.5,1642.75,1641.5,1641.5,2471,441,667,4056950.0
2013-09-01 22:00:01.920,11709,1641.5,1641.5,1640.25,1640.75,1918,639,689,3147069.0
2013-09-01 22:30:13.380,12138,1640.75,1642.25,1640.75,1642.25,1053,828,429,1728527.75
2013-09-01 23:00:00.587,12825,1642.25,1643.25,1642.25,1642.75,1957,1215,687,3214762.0
2013-09-01 23:30:08.578,13455,1642.75,1644.0,1642.75,1643.0,1728,1069,630,2839550.25
2013-09-02 00:00:47.925,13642,1643.0,1643.0,1642.75,1643.0,410,283,187,673598.25
2013-09-02 00:30:56.815,14213,1643.0,1643.5,1642.25,1643.0,1383,541,571,2271933.25
2013-09-02 01:00:07.216,14922,1643.0,1643.25,1642.0,1642.75,2099,1164,709,3447738.25
2013-09-02 01:30:00.023,16883,1642.75,1644.0,1642.75,1644.0,5373,3884,1961,8830437.0
2013-09-02 02:00:00.029,18045,1644.0,1644.5,1642.25,1642.25,2735,931,1162,4494920.5
2013-09-02 02:30:02.946,23072,1642.25,1645.0,1642.25,1644.0,15067,7900,5027,24770445.25
2013-09-02 03:00:00.142,26855,1644.0,1646.0,1643.75,1644.5,10404,6386,3783,17114908.25
2013-09-02 03:30:03.335,29383,1644.5,1646.0,1644.25,1645.25,6925,3989,2528,11392826.25
2013-09-02 04:00:00.720,32540,1645.25,1647.25,1645.25,1646.75,8923,4939,3157,14693081.0
2013-09-02 04:30:17.663,34571,1646.75,1646.75,1645.25,1645.5,6117,2315,2031,10068308.5
2013-09-02 05:00:10.125,36113,1645.5,1646.25,1645.25,1646.0,4193,2053,1542,6899884.5
2013-09-02 05:30:01.543,37168,1646.0,1647.0,1645.75,1646.75,3693,2101,1055,6079750.25
2013-09-02 06:00:00.042,38555,1646.75,1647.0,1646.0,1646.75,4492,3202,1387,7397102.5
2013-09-02 06:30:04.755,40160,1646.75,1647.5,1646.25,1646.75,6215,3207,1605,10236319.5
2013-09-02 07:00:02.642,43237,1646.75,1648.5,1646.0,1647.25,12492,8315,3077,20580058.5
2013-09-02 07:30:00.769,44493,1647.25,1648.0,1647.25,1647.75,5457,2970,1256,8991328.0
2013-09-02 08:00:01.379,45741,1647.75,1648.25,1646.75,1647.25,6207,3805,1248,10225834.5
2013-09-02 08:30:00.045,47280,1647.25,1647.25,1646.25,1647.0,4665,2467,1539,7682459.5
2013-09-02 09:00:00.029,49475,1647.0,1647.25,1645.25,1646.0,8957,4098,2195,14742667.25
2013-09-02 09:30:00.746,50835,1646.0,1646.75,1645.5,1646.75,4134,2186,1360,6805268.75
2013-09-02 10:00:00.032,53271,1646.75,1648.25,1646.25,1648.0,9207,5646,2436,15167348.0
2013-09-02 17:00:00.026,55800,1648.0,1648.25,1646.5,1647.5,10663,5651,2529,17567830.25
2013-09-02 17:30:00.406,57155,1647.5,1648.5,1646.5,1647.0,4113,1958,1355,6776557.25
2013-09-02 18:00:03.007,57815,1647.0,1647.0,1645.25,1645.5,1655,533,660,2723873.5
2013-09-02 18:30:11.284,58156,1645.5,1646.25,1645.25,1646.0,775,459,341,1275495.0
2013-09-02 19:00:00.134,58648,1646.0,1646.5,1645.25,1645.25,1064,495,492,1751041.0
2013-09-02 19:30:00.660,59782,1645.25,1647.25,1645.25,1646.75,2899,1748,1134,4772974.5
2013-09-02 20:00:00.430,60764,1646.75,1647.25,1646.25,1647.25,3411,2031,982,5617054.0
2013-09-02 20:30:01.922,61287,1647.25,1647.25,1646.5,1646.5,1295,749,523,2132750.75
2013-09-02 21:00:58.384,61807,1646.5,1647.0,1646.0,1646.75,1269,638,520,2089492.0
2013-09-02 21:30:25.159,62546,1646.75,1647.5,1646.5,1646.75,2177,1100,739,3585462.5
2013-09-02 22:00:51.632,63172,1646.75,1647.25,1646.25,1646.75,1711,987,626,2817696.75
2013-09-02 22:30:00.035,63382,1646.75,1647.25,1646.5,1647.25,567,440,210,933753.25
2013-09-02 23:00:01.885,64596,1647.25,1648.25,1647.0,1647.75,4705,2829,1214,7753453.5
2013-09-02 23:30:42.649,65241,1647.75,1648.0,1647.5,1647.75,2482,1357,645,4089797.5
2013-09-03 00:00:25.350,66322,1647.75,1648.0,1646.25,1646.75,3854,1517,1081,6348286.75
2013-09-03 00:30:18.231,66813,1646.75,1648.0,1646.75,1648.0,1074,673,491,1769530.0
2013-09-03 01:00:00.394,67346,1648.0,1648.5,1648.0,1648.25,1388,833,533,2287778.25
2013-09-03 01:30:00.477,69140,1648.25,1649.0,1648.0,1648.75,6497,3242,1794,10709946.25
2013-09-03 02:00:00.056,69764,1648.75,1648.75,1648.25,1648.25,1781,733,624,2935959.75
2013-09-03 02:30:00.214,75981,1648.25,1648.5,1646.25,1648.25,17182,8606,6217,28304134.75
2013-09-03 03:00:01.987,79481,1648.25,1648.5,1647.0,1648.25,9566,4663,3500,15762372.25
2013-09-03 03:30:00.177,82065,1648.25,1648.5,1647.25,1647.75,6068,2169,2584,10000119.5
2013-09-03 04:00:00.282,94014,1647.75,1647.75,1642.5,1643.25,38941,13594,11949,64041282.75
2013-09-03 04:30:09.568,107051,1643.25,1646.75,1642.25,1645.25,39233,20340,13037,64502708.75
2013-09-03 05:00:00.609,110117,1645.25,1645.5,1642.75,1643.0,8253,2822,3066,13567604.5
2013-09-03 05:30:00.735,112807,1643.0,1646.5,1643.0,1646.25,7014,4329,2690,11536864.5
2013-09-03 06:00:00.594,115688,1646.25,1647.0,1645.5,1646.0,9008,5142,2881,14831007.0
2013-09-03 06:30:00.059,118355,1646.0,1647.0,1645.0,1645.25,7862,2699,2667,12938629.0
2013-09-03 07:00:00.879,124977,1645.25,1645.25,1642.5,1644.75,17662,9208,6622,29037191.25
2013-09-03 07:30:00.346,129520,1644.75,1645.5,1643.5,1644.5,13981,6804,4543,22991732.25
2013-09-03 08:00:00.066,134767,1644.5,1646.75,1644.25,1646.0,18921,11171,5247,31141983.25
2013-09-03 08:30:00.040,141997,1646.0,1647.0,1645.5,1646.5,19436,8864,7230,31996122.5
2013-09-03 09:00:00.061,198506,1646.5,1650.0,1645.75,1646.75,237333,122929,56509,391137479.5
2013-09-03 09:30:00.221,249167,1646.75,1648.75,1643.75,1645.25,180936,93355,50661,297829883.75
2013-09-03 10:00:00.291,276463,1645.25,1647.75,1644.5,1644.75,102408,50509,27296,168574588.75
2013-09-03 10:30:00.015,318826,1644.75,1646.75,1637.75,1638.25,178276,73841,42363,292791990.25
2013-09-03 11:00:00.459,357504,1638.25,1640.0,1636.25,1638.25,152491,78913,38678,249826128.5
2013-09-03 11:30:00.432,380936,1638.25,1639.5,1636.25,1637.5,94158,45016,23432,154218490.0
2013-09-03 12:00:00.076,405720,1637.5,1638.25,1633.25,1634.0,106634,49990,24784,174416337.0
2013-09-03 12:30:00.147,432223,1634.0,1635.5,1632.0,1635.0,104682,57110,26503,171007291.75
2013-09-03 13:00:00.144,452733,1635.0,1635.5,1631.5,1632.5,74416,38816,20510,121554830.25
2013-09-03 13:30:00.447,478479,1632.5,1635.5,1631.25,1633.75,92252,44895,25746,150698142.5
2013-09-03 14:00:00.057,508515,1633.75,1635.0,1630.75,1635.0,108811,55265,30036,177713978.0
2013-09-03 14:30:00.051,540927,1635.0,1639.0,1634.25,1637.0,140261,77692,32412,229624105.5
2013-09-03 15:00:00.001,581316,1637.0,1639.5,1635.0,1637.75,177653,95266,40389,290845568.75
2013-09-03 15:30:00.022,594717,1637.75,1640.0,1637.0,1639.5,88345,46150,13401,144712337.75
2013-09-03 16:00:01.078,596399,1639.5,1639.75,1637.5,1638.75,9467,3314,1682,15510949.0
2013-09-03 17:00:00.021,596795,1638.75,1639.0,1637.5,1638.0,2012,482,396,3296488.5
2013-09-03 17:30:26.185,598092,1638.0,1638.0,1636.0,1636.5,5500,2758,1297,9003711.25
2013-09-03 18:00:00.350,598524,1636.5,1637.75,1636.5,1637.75,873,571,432,1429233.25
2013-09-03 18:30:06.353,598779,1637.75,1637.75,1637.0,1637.5,538,217,255,880928.75
2013-09-03 19:00:08.892,599288,1637.5,1638.25,1636.75,1637.5,1228,646,509,2010863.25
2013-09-03 19:30:00.204,599731,1637.5,1638.0,1637.25,1637.5,1150,569,443,1883256.5
2013-09-03 20:00:00.839,600018,1637.5,1637.75,1637.0,1637.5,733,282,287,1200200.25
2013-09-03 20:30:00.725,600643,1637.5,1638.25,1637.0,1637.75,1417,822,625,2320576.25
2013-09-03 21:00:06.750,601812,1637.75,1638.75,1637.75,1638.5,4421,3339,1169,7244064.25
2013-09-03 21:30:00.523,602614,1638.5,1638.75,1638.0,1638.5,1907,983,802,3124454.0
2013-09-03 22:00:13.460,602978,1638.5,1638.5,1638.25,1638.5,788,388,364,1291038.0
2013-09-03 22:30:07.072,603588,1638.5,1638.75,1638.25,1638.75,969,932,610,1587702.75
2013-09-03 23:00:00.660,604355,1638.75,1639.75,1638.5,1639.75,1997,1307,767,3273637.75
2013-09-03 23:30:00.882,604732,1639.75,1640.0,1639.5,1639.5,845,509,377,1385535.25
2013-09-04 00:00:00.588,606535,1639.5,1641.75,1639.5,1641.5,4272,3252,1803,7010458.0
2013-09-04 00:30:00.048,607519,1641.5,1642.25,1641.5,1642.0,2659,1317,984,4365578.5
2013-09-04 01:00:00.044,608316,1642.0,1642.25,1641.5,1642.0,2169,1034,797,3561186.5
2013-09-04 01:30:04.066,609808,1642.0,1642.0,1640.5,1640.75,3688,1189,1492,6052883.0
2013-09-04 02:00:00.037,610796,1640.75,1641.5,1640.5,1641.25,2262,1306,988,3711781.25
2013-09-04 02:30:00.693,617499,1641.25,1641.75,1636.75,1638.25,17103,6094,6703,28023792.25
2013-09-04 03:00:00.038,621007,1638.25,1638.25,1636.5,1637.5,8652,4336,3508,14167248.75
2013-09-04 03:30:09.150,624737,1637.5,1639.25,1637.25,1638.25,9209,4566,3730,15084942.5
2013-09-04 04:00:00.041,628358,1638.25,1638.25,1636.0,1637.75,8459,3718,3621,13846949.0
2013-09-04 04:30:14.298,630501,1637.75,1638.5,1637.25,1637.5,5371,1843,2143,8796945.25
2013-09-04 05:00:01.067,635062,1637.5,1639.25,1636.25,1636.5,14246,6421,4561,23330837.0
2013-09-04 05:30:00.031,636996,1636.5,1638.0,1636.25,1638.0,4955,2735,1934,8111349.0
2013-09-04 06:00:00.578,639875,1638.0,1639.0,1637.75,1638.5,10072,4864,2879,16501553.25
2013-09-04 06:30:00.050,642662,1638.5,1640.0,1637.75,1639.0,8724,3924,2787,14297851.5
2013-09-04 07:00:00.219,645155,1639.0,1639.25,1637.5,1637.75,7814,2922,2493,12802347.25
2013-09-04 07:30:02.182,647539,1637.75,1638.0,1637.0,1637.75,8134,3236,2384,13319867.75
2013-09-04 08:00:00.517,656196,1637.75,1638.0,1635.0,1637.0,26265,10200,8657,42978268.0
2013-09-04 08:30:00.022,663540,1637.0,1638.5,1636.75,1638.25,22945,11214,7344,37578139.5
2013-09-04 09:00:00.081,715899,1638.25,1643.75,1635.25,1642.75,202456,103195,52359,331978628.75
2013-09-04 09:30:00.077,749735,1642.75,1647.25,1642.5,1647.0,142463,75611,33836,234408576.75
2013-09-04 10:00:00.024,774446,1647.0,1648.0,1645.75,1647.5,109082,55742,24711,179644790.0
2013-09-04 10:30:00.039,798802,1647.5,1649.75,1647.0,1649.0,111947,61547,24356,184571650.0
2013-09-04 11:00:00.359,828349,1649.0,1653.5,1648.75,1653.25,146701,81769,29547,242225100.0
2013-09-04 11:30:00.332,845079,1653.25,1653.75,1652.0,1652.25,76751,33508,16730,126850444.25
2013-09-04 12:00:07.908,856109,1652.25,1653.5,1652.0,1652.75,50682,22112,11030,83755282.5
2013-09-04 12:30:07.574,870292,1652.75,1654.75,1652.0,1654.25,65765,34086,14183,108738431.5
2013-09-04 13:00:00.399,884860,1654.25,1654.25,1651.25,1652.0,60571,23578,14568,100122107.5
2013-09-04 13:30:00.205,899950,1652.0,1653.25,1651.0,1651.5,58914,32119,15090,97321866.25
2013-09-04 14:00:00.042,912325,1651.5,1653.5,1650.75,1652.75,48474,27835,12375,80079164.75
2013-09-04 14:30:00.295,938915,1652.75,1654.25,1650.0,1651.5,94558,50628,26590,156223709.5
2013-09-04 15:00:00.000,974606,1651.5,1652.75,1649.5,1651.75,158421,85268,35691,261557466.25
2013-09-04 15:30:00.016,985656,1651.75,1654.0,1651.25,1653.5,76286,38975,11050,126069673.0
2013-09-04 16:00:01.870,986805,1653.5,1654.5,1653.5,1654.25,7261,4129,1149,12009848.75
2013-09-04 17:00:00.025,987670,1654.25,1655.25,1654.25,1654.75,4567,4079,865,7557542.0
2013-09-04 17:30:04.265,988228,1654.75,1655.0,1654.0,1654.25,2092,565,558,3461275.0
2013-09-04 18:00:23.786,988462,1654.25,1654.75,1654.0,1654.5,697,516,234,1153167.5
2013-09-04 18:30:11.955,988662,1654.5,1654.75,1654.25,1654.5,622,239,200,1029144.75
2013-09-04 19:00:00.372,989109,1654.5,1655.0,1654.0,1654.75,1248,582,447,2065025.25
2013-09-04 19:30:00.298,989913,1654.75,1654.75,1653.5,1653.5,2358,609,804,3900401.25
2013-09-04 20:00:03.205,990651,1653.5,1654.0,1653.25,1653.5,2097,697,738,3467623.75
2013-09-04 20:30:03.176,991041,1653.5,1654.0,1653.25,1653.75,965,609,390,1595858.75
2013-09-04 21:00:14.294,991778,1653.75,1654.0,1653.0,1653.25,2390,583,737,3951794.75
2013-09-04 21:30:06.941,992072,1653.25,1654.0,1653.0,1653.75,769,512,294,1271583.25
2013-09-04 22:00:01.364,992382,1653.75,1654.0,1653.25,1653.75,1158,416,310,1914985.75
2013-09-04 22:30:00.100,992650,1653.75,1654.25,1653.5,1654.25,790,612,268,1306558.5
2013-09-04 23:00:00.055,993058,1654.25,1654.25,1653.75,1654.0,1062,389,408,1756498.25
2013-09-04 23:30:00.552,993617,1654.0,1655.0,1653.75,1654.75,1452,839,559,2402040.75
2013-09-05 00:00:00.396,994036,1654.75,1655.5,1654.5,1655.25,1104,848,419,1827037.25
2013-09-05 00:30:01.086,994928,1655.25,1655.75,1654.5,1654.5,2610,1183,892,4320181.25
2013-09-05 01:00:05.332,995594,1654.5,1654.75,1653.75,1654.25,1844,602,666,3050108.0
2013-09-05 01:30:00.070,996912,1654.25,1654.5,1653.25,1653.25,4049,1558,1318,6696826.5
2013-09-05 02:00:00.072,997943,1653.25,1653.5,1652.25,1652.5,2941,880,1031,4860857.5
2013-09-05 02:30:00.723,1000893,1652.5,1655.0,1652.0,1654.5,9052,5310,2950,14968427.25
2013-09-05 03:00:00.043,1005316,1654.5,1656.5,1654.25,1655.25,14557,6913,4423,24097188.5
2013-09-05 03:30:00.886,1009221,1655.25,1656.0,1653.5,1653.75,11355,3591,3905,18787447.75
2013-09-05 04:00:00.825,1015587,1653.75,1654.75,1651.0,1652.75,21808,9528,6366,36039159.25
2013-09-05 04:30:00.805,1018241,1652.75,1653.5,1651.5,1652.0,8340,4531,2654,13781754.75
2013-09-05 05:00:00.103,1020536,1652.0,1652.0,1650.5,1651.5,8092,3717,2295,13361723.5
2013-09-05 05:30:05.356,1023602,1651.5,1653.25,1651.25,1653.0,10859,6386,3066,17940889.5
2013-09-05 06:00:00.046,1026128,1653.0,1654.5,1653.0,1653.5,8084,4974,2526,13369749.5
2013-09-05 06:30:03.122,1029410,1653.5,1654.25,1652.0,1652.75,10680,3889,3282,17655394.75
2013-09-05 07:00:05.155,1031278,1652.75,1653.75,1652.25,1653.0,5810,2470,1868,9603530.75
2013-09-05 07:30:00.043,1035598,1653.0,1654.5,1652.5,1652.75,14114,6780,4320,23337366.0
2013-09-05 08:00:00.087,1045010,1652.75,1656.0,1652.75,1654.0,30799,15702,9412,50960249.5
2013-09-05 08:30:00.025,1055462,1654.0,1654.5,1652.0,1652.75,32467,13826,10452,53674135.5
2013-09-05 09:00:00.007,1101506,1652.75,1658.25,1651.25,1657.25,178119,94609,46044,294870517.5
2013-09-05 09:30:00.995,1130546,1657.25,1658.0,1655.25,1656.75,97543,47061,29040,161601187.25
2013-09-05 10:00:00.062,1165063,1656.75,1657.0,1652.5,1653.0,137690,63396,34517,227787552.0
2013-09-05 10:30:00.055,1190297,1653.0,1655.0,1652.75,1654.0,97510,52894,25234,161276842.75
2013-09-05 11:00:02.650,1204929,1654.0,1656.25,1654.0,1655.5,60082,31990,14632,99448686.5
2013-09-05 11:30:00.286,1218144,1655.5,1656.0,1653.75,1654.25,54434,26595,13215,90074497.0
2013-09-05 12:00:00.330,1225540,1654.25,1655.0,1653.75,1654.5,31635,16833,7396,52335078.0
2013-09-05 12:30:02.852,1236278,1654.5,1655.25,1653.25,1654.75,48672,25407,10738,80520959.0
2013-09-05 13:00:00.143,1247563,1654.75,1656.25,1653.75,1654.0,40633,22430,11285,67246277.75
2013-09-05 13:30:00.343,1256911,1654.0,1655.5,1653.5,1654.75,37130,19718,9348,61435951.0
2013-09-05 14:00:00.039,1267712,1654.75,1656.75,1654.5,1656.0,43815,23375,10801,72537228.5
2013-09-05 14:30:00.046,1278158,1656.0,1656.0,1654.0,1654.75,39097,16323,10446,64708256.25
2013-09-05 15:00:00.017,1298477,1654.75,1655.0,1652.75,1653.25,87873,37684,20319,145298664.0
2013-09-05 15:30:00.022,1306482,1653.25,1653.5,1652.5,1653.25,59545,28168,8005,98419856.0
2013-09-05 16:00:20.538,1307252,1653.25,1653.5,1652.0,1652.5,3968,1689,770,6558200.75
2013-09-05 17:00:00.023,1307678,1652.5,1652.75,1651.75,1652.0,1755,625,426,2899611.75
2013-09-05 17:30:00.552,1308151,1652.0,1653.25,1652.0,1653.25,1586,1039,473,2621198.0
2013-09-05 18:00:02.681,1308474,1653.25,1654.0,1653.25,1653.5,1046,776,323,1729668.75
2013-09-05 18:30:10.037,1308612,1653.5,1653.75,1653.0,1653.5,360,182,138,595217.5
2013-09-05 19:00:01.618,1308904,1653.5,1654.0,1653.25,1654.0,659,472,292,1089789.5
2013-09-05 19:30:23.567,1309924,1654.0,1654.0,1651.5,1652.0,3067,987,1020,5067941.0
2013-09-05 20:00:00.012,1312056,1652.0,1652.0,1648.5,1649.0,6443,1338,2132,10632769.25
2013-09-05 20:30:00.134,1313804,1649.0,1649.75,1648.5,1649.25,5397,3275,1748,8900085.5
2013-09-05 21:00:00.164,1314962,1649.25,1650.25,1649.0,1649.75,3014,1952,1158,4971969.5
2013-09-05 21:30:01.823,1315318,1649.75,1650.0,1649.5,1650.0,862,416,356,1422109.75
2013-09-05 22:00:12.347,1316030,1650.0,1651.25,1650.0,1651.25,1650,1173,712,2723635.0
2013-09-05 22:30:00.038,1316467,1651.25,1651.5,1651.0,1651.5,1157,610,437,1910629.0
2013-09-05 23:00:11.534,1316972,1651.5,1651.75,1651.25,1651.5,1393,882,505,2300490.0
2013-09-05 23:30:09.038,1318017,1651.5,1652.75,1651.25,1652.0,2949,2013,1045,4871773.5
2013-09-06 00:00:00.913,1318799,1652.0,1652.5,1651.5,1652.25,1943,1434,782,3210074.0
2013-09-06 00:30:00.832,1319942,1652.25,1652.5,1650.75,1652.0,3096,1637,1143,5113155.0
2013-09-06 01:00:02.164,1321399,1652.0,1652.25,1650.75,1651.25,3500,1887,1457,5780310.5
2013-09-06 01:30:00.013,1322898,1651.25,1653.75,1651.0,1653.5,3775,2395,1499,6237806.75
2013-09-06 02:00:00.053,1323902,1653.5,1654.0,1653.0,1653.75,2475,1289,1004,4092627.75
2013-09-06 02:30:06.850,1329372,1653.75,1655.75,1653.0,1654.0,13851,6331,5470,22917739.0
2013-09-06 03:00:00.529,1334020,1654.0,1654.5,1652.0,1653.0,11676,6368,4648,19301530.75
2013-09-06 03:30:02.631,1336642,1653.0,1653.5,1652.0,1652.5,6934,3669,2622,11460897.5
2013-09-06 04:00:00.112,1340384,1652.5,1654.25,1652.5,1653.75,10628,6977,3742,17571965.5
2013-09-06 04:30:03.982,1342417,1653.75,1654.0,1653.0,1653.5,4918,2797,2033,8131128.0
2013-09-06 05:00:00.815,1344613,1653.5,1653.5,1652.0,1652.25,6141,3332,2196,10150634.5
2013-09-06 05:30:05.316,1346316,1652.25,1653.0,1652.0,1652.5,4885,4201,1703,8072108.25
2013-09-06 06:00:00.046,1348027,1652.5,1653.75,1652.5,1653.25,5345,3782,1711,8835755.25
2013-09-06 06:30:00.049,1351283,1653.25,1655.25,1653.0,1655.25,11081,6984,3256,18330020.0
2013-09-06 07:00:01.229,1357067,1655.25,1656.5,1655.0,1656.0,17225,8979,5784,28519793.0
2013-09-06 07:30:00.135,1367550,1656.0,1659.75,1655.75,1659.25,37581,20943,10483,62321994.0
2013-09-06 08:00:00.305,1409518,1659.25,1663.5,1656.25,1662.5,148555,81399,41968,246689792.25
2013-09-06 08:30:00.025,1422311,1662.5,1662.75,1659.0,1659.25,42859,17853,12793,71161285.5
2013-09-06 09:00:00.021,1545349,1659.25,1661.0,1642.25,1645.75,498304,233115,123038,822272770.5
2013-09-06 09:30:00.145,1642283,1645.75,1649.5,1638.75,1648.5,344412,172718,96934,566460067.25
2013-09-06 10:00:00.040,1697082,1648.5,1657.25,1648.5,1656.5,226084,122757,54799,373710754.0
2013-09-06 10:30:00.023,1735177,1656.5,1660.25,1656.5,1659.25,178904,91088,38095,296703256.0
2013-09-06 11:00:01.145,1758673,1659.25,1660.5,1658.0,1659.5,106980,50937,23496,177513761.75
2013-09-06 11:30:00.456,1772738,1659.5,1660.5,1658.5,1659.25,65754,36293,14065,109116601.25
2013-09-06 12:00:00.831,1787835,1659.25,1659.5,1656.0,1658.0,64310,25910,15097,106594509.25
2013-09-06 12:30:00.046,1802297,1658.0,1660.75,1657.75,1659.25,59563,33474,14462,98832790.75
2013-09-06 13:00:00.243,1822167,1659.25,1663.25,1659.0,1662.0,81136,45648,19870,134796110.25
2013-09-06 13:30:00.806,1839738,1662.0,1664.0,1661.25,1662.25,73129,32571,17571,121567070.25
2013-09-06 14:00:01.469,1856157,1662.25,1663.25,1660.0,1660.5,63339,29117,16419,105250662.25
2013-09-06 14:30:00.048,1892646,1660.5,1661.5,1656.25,1658.75,137877,60248,36489,228668494.5
2013-09-06 15:00:00.004,1931110,1658.75,1658.75,1652.75,1653.75,178318,82638,38464,295156897.5
2013-09-06 15:30:00.019,1942041,1653.75,1654.75,1652.5,1654.25,77143,38549,10931,127563443.5
2013-09-06 16:00:21.901,1943046,1654.25,1654.5,1653.75,1654.0,5123,2428,1005,8474539.0
2013-09-08 17:00:00.074,1943232,1654.0,1654.5,1653.75,1652.0,715,305,186,1182706.5
2013-09-08 17:30:08.313,1945634,1652.0,1657.5,1652.0,1656.5,7850,4435,2402,12991145.0
2013-09-08 18:00:00.863,1946438,1656.5,1658.0,1656.0,1656.0,2657,1495,804,4402390.5
2013-09-08 18:30:57.441,1946763,1656.0,1656.5,1655.5,1656.0,856,357,325,1417635.25
2013-09-08 19:00:00.760,1947271,1656.0,1657.25,1655.5,1656.5,1509,951,508,2499464.5
2013-09-08 19:30:08.209,1948291,1656.5,1657.0,1655.25,1655.5,2383,831,1020,3946220.0
2013-09-08 20:00:01.265,1949301,1655.5,1655.75,1654.75,1655.25,2155,945,1010,3567145.75
2013-09-08 20:30:00.040,1950068,1655.25,1656.5,1654.75,1655.0,1912,1057,767,3165791.75
2013-09-08 21:00:05.818,1950887,1655.0,1656.75,1655.0,1656.0,1811,1077,819,2999133.25
